date,drct,sped
2007-06-02 13:50,160.0,17.160347
2007-06-02 14:20,150.0,18.052114
2007-06-02 14:50,150.0,17.429
2007-06-02 15:20,160.0,17.503424
2007-06-02 15:50,160.0,18.82508
2007-06-02 16:20,160.0,19.149721
2007-06-02 16:50,150.0,17.225239
2007-06-02 17:20,150.0,18.392859
2007-06-02 17:50,150.0,18.635168
2007-06-02 18:20,160.0,17.75207
2007-06-02 18:50,160.0,16.28489
2007-06-02 19:20,180.0,15.549919
2007-06-02 19:50,180.0,13.983088
2007-06-02 20:20,180.0,12.649958
2007-06-02 20:50,180.0,11.193528
2007-06-02 21:20,180.0,9.410675
2007-06-02 21:50,180.0,8.779876
2007-06-02 22:20,180.0,8.447052
2007-06-02 22:50,180.0,6.2065525
2007-06-02 23:20,190.0,7.0971327
2007-06-02 23:50,190.0,8.0827055
2007-06-03 00:20,180.0,6.5459437
2007-06-03 00:50,190.0,6.061427
2007-06-03 01:20,200.0,6.1757874
2007-06-03 01:50,210.0,6.9162464
2007-06-03 02:20,210.0,4.7556906
2007-06-03 02:50,210.0,4.5472474
2007-06-03 03:20,210.0,4.550462
2007-06-03 03:50,200.0,5.2549014
2007-06-03 04:20,200.0,4.2381816
2007-06-03 04:50,180.0,2.5423567
2007-06-03 05:20,180.0,1.9818546
2007-06-03 05:50,180.0,2.4633794
2007-06-03 06:20,190.0,3.899889
2007-06-03 06:50,200.0,4.3640175
2007-06-03 07:20,210.0,4.0265503
2007-06-03 07:50,220.0,5.941274
2007-06-03 08:20,220.0,4.585805
2007-06-03 08:50,240.0,4.049668
2007-06-03 09:20,260.0,2.7242439
2007-06-03 09:50,270.0,3.154605
2007-06-03 10:20,290.0,3.087717
2007-06-03 10:50,310.0,4.013355
2007-06-04 05:50,20.0,3.8531878
2007-06-04 06:20,10.0,3.524175
2007-06-04 06:50,20.0,3.9204152
2007-06-04 07:20,20.0,4.385764
2007-06-04 07:50,10.0,3.655447
2007-06-04 08:20,20.0,5.7665195
2007-06-04 08:50,20.0,4.6485505
2007-06-04 09:20,10.0,4.7896233
2007-06-04 09:50,20.0,5.187754
2007-06-04 10:20,60.0,5.4417095
2007-06-04 11:20,70.0,7.31467
2007-06-04 11:50,60.0,6.799759
2007-06-04 12:20,60.0,7.138935
2007-06-04 12:50,50.0,4.946023
2007-06-04 13:20,40.0,6.4205894
2007-06-04 13:50,40.0,6.648124
2007-06-04 14:20,50.0,6.7139435
2007-06-04 14:50,10.0,6.295581
2007-06-04 15:20,10.0,6.1721945
2007-06-04 15:50,40.0,6.9772964
2007-06-04 16:20,20.0,6.550046
2007-06-04 16:50,30.0,5.5882597
2007-06-04 17:20,60.0,7.889134
2007-06-04 17:50,70.0,7.7441688
2007-06-04 18:20,40.0,7.5233817
2007-06-04 18:50,50.0,8.681567
2007-06-04 19:20,60.0,9.580798
2007-06-04 19:50,60.0,11.272059
2007-06-04 20:20,60.0,10.301514
2007-06-04 20:50,60.0,8.811826
2007-06-04 21:20,60.0,9.313567
2007-06-04 21:50,60.0,9.308189
2007-06-04 22:20,60.0,9.850617
2007-06-04 22:50,60.0,10.660773
2007-06-04 23:20,60.0,9.67461
2007-06-04 23:50,60.0,8.648251
2007-06-05 00:20,50.0,7.3558373
2007-06-05 00:50,60.0,6.6565094
2007-06-05 01:20,80.0,6.226546
2007-06-05 01:50,80.0,7.653822
2007-06-05 02:20,70.0,6.237568
2007-06-05 02:50,80.0,5.662895
2007-06-05 03:20,60.0,4.7964883
2007-06-05 03:50,60.0,4.9475865
2007-06-05 04:20,60.0,6.610606
2007-06-05 04:50,60.0,6.7756476
2007-06-05 05:20,70.0,6.8973203
2007-06-05 05:50,70.0,7.0050616
2007-06-05 06:20,60.0,7.9788923
2007-06-05 06:50,80.0,8.872292
2007-06-05 07:20,70.0,7.9470406
2007-06-05 07:50,80.0,8.683189
2007-06-05 08:20,60.0,8.163938
2007-06-05 08:50,80.0,8.524473
2007-06-05 09:20,70.0,8.737788
2007-06-05 09:50,70.0,9.202151
2007-06-05 10:20,70.0,10.13583
2007-06-05 10:50,60.0,9.431959
2007-06-05 11:50,60.0,9.358907
2007-06-05 12:20,60.0,10.351771
2007-06-05 12:50,60.0,9.018965
2007-06-05 13:20,60.0,9.4168215
2007-06-05 13:50,60.0,8.489196
2007-06-05 14:20,50.0,9.232822
2007-06-05 14:50,50.0,9.95277
2007-06-05 15:20,60.0,8.985055
2007-06-05 15:50,60.0,10.08231
2007-06-05 16:20,60.0,9.007113
2007-06-05 16:50,60.0,8.88286
2007-06-05 17:20,60.0,9.132771
2007-06-05 17:50,60.0,8.01103
2007-06-05 18:20,50.0,7.8599052
2007-06-05 18:50,60.0,9.356736
2007-06-05 19:20,60.0,8.738998
2007-06-05 19:50,60.0,7.72273
2007-06-05 20:20,60.0,7.989209
2007-06-05 20:50,60.0,8.096268
2007-06-05 21:20,60.0,8.335738
2007-06-05 21:50,60.0,8.501019
2007-06-05 22:20,50.0,8.18122
2007-06-05 22:50,50.0,8.093101
2007-06-05 23:20,50.0,8.070345
2007-06-05 23:50,60.0,7.4096546
2007-06-06 00:20,60.0,6.8467617
2007-06-06 00:50,60.0,5.428137
2007-06-06 01:20,70.0,5.5109854
2007-06-06 01:50,70.0,2.9257374
2007-06-06 02:20,80.0,4.775376
2007-06-06 02:50,50.0,2.9905815
2007-06-06 03:20,70.0,2.05966
2007-06-06 03:50,70.0,4.12835
2007-06-06 04:20,80.0,5.1399617
2007-06-06 04:50,80.0,3.5351226
2007-06-06 05:20,80.0,3.0358038
2007-06-06 05:50,70.0,6.0650787
2007-06-06 06:20,80.0,5.060635
2007-06-06 06:50,80.0,5.7799187
2007-06-06 07:20,80.0,6.86297
2007-06-06 07:50,80.0,6.158182
2007-06-06 08:20,70.0,5.4367647
2007-06-06 08:50,80.0,4.590224
2007-06-06 09:20,100.0,3.4969234
2007-06-06 09:50,80.0,3.1655607
2007-06-06 10:20,70.0,3.771416
2007-06-06 10:50,60.0,3.212832
2007-06-06 11:20,60.0,3.449535
2007-06-06 11:50,80.0,3.3200762
2007-06-06 12:50,270.0,2.4966831
2007-06-06 13:20,280.0,4.1677914
2007-06-06 13:50,290.0,6.02853
2007-06-06 14:20,300.0,5.4793873
2007-06-06 14:50,300.0,5.170494
2007-06-06 15:20,290.0,3.9481425
2007-06-06 15:50,290.0,4.869274
2007-06-06 16:50,290.0,3.4920244
2007-06-06 17:20,290.0,5.2516875
2007-06-06 17:50,320.0,6.064089
2007-06-06 18:20,20.0,4.7981052
2007-06-06 18:50,40.0,4.2014003
2007-06-06 19:20,20.0,4.1347895
2007-06-06 19:50,20.0,3.254233
2007-06-06 20:20,30.0,3.2825067
2007-06-06 20:50,40.0,3.7576156
2007-06-06 21:20,40.0,3.3546493
2007-06-06 21:50,50.0,3.9113326
2007-06-06 22:20,60.0,3.249832
2007-06-06 22:50,50.0,3.173232
2007-06-06 23:20,50.0,3.303647
2007-06-06 23:50,50.0,4.481712
2007-06-07 00:20,60.0,3.8600593
2007-06-07 00:50,70.0,4.238143
2007-06-07 01:20,70.0,2.7386947
2007-06-07 01:50,30.0,2.5297499
2007-06-07 02:20,30.0,3.6062632
2007-06-07 02:50,40.0,3.7416446
2007-06-07 03:20,50.0,4.736851
2007-06-07 03:50,60.0,4.513032
2007-06-07 04:20,60.0,6.91905
2007-06-07 04:50,50.0,8.153086
2007-06-07 05:20,50.0,7.2799735
2007-06-07 05:50,50.0,6.61337
2007-06-07 06:20,50.0,5.7372336
2007-06-07 06:50,50.0,5.142943
2007-06-07 07:20,50.0,4.9356256
2007-06-07 07:50,30.0,4.3838115
2007-06-07 08:20,40.0,4.0482097
2007-06-07 08:50,40.0,5.9687066
2007-06-07 09:20,40.0,5.3106117
2007-06-07 09:50,40.0,4.7815127
2007-06-07 10:20,50.0,3.3900697
2007-06-07 10:50,50.0,3.7277994
2007-06-07 11:20,60.0,4.0122876
2007-06-07 11:50,60.0,5.140292
2007-06-07 12:20,50.0,4.750728
2007-06-07 12:50,60.0,4.67414
2007-06-07 13:20,60.0,4.4791484
2007-06-07 13:50,60.0,5.083121
2007-06-07 14:20,60.0,4.819548
2007-06-07 14:50,60.0,5.707549
2007-06-07 15:20,40.0,5.3413467
2007-06-07 15:50,30.0,4.983002
2007-06-07 16:20,30.0,4.5533786
2007-06-07 16:50,20.0,4.2874894
2007-06-07 17:20,10.0,4.117923
2007-06-07 17:50,50.0,4.369152
2007-06-07 18:20,50.0,3.8441036
2007-06-07 18:50,60.0,4.0681925
2007-06-07 19:50,60.0,6.234514
2007-06-07 20:20,50.0,7.6183963
2007-06-07 20:50,60.0,7.556026
2007-06-07 21:20,60.0,7.4346337
2007-06-07 21:50,60.0,7.663697
2007-06-07 22:20,60.0,6.8958445
2007-06-07 22:50,70.0,7.6723084
2007-06-07 23:20,70.0,7.9305935
2007-06-07 23:50,70.0,5.1956673
2007-06-08 00:20,50.0,6.7188673
2007-06-08 00:50,20.0,4.1779523
2007-06-08 01:20,20.0,3.491772
2007-06-08 01:50,30.0,4.379907
2007-06-08 02:20,40.0,5.3512826
2007-06-08 02:50,60.0,5.3612957
2007-06-08 03:20,60.0,6.010431
2007-06-08 03:50,70.0,3.7455425
2007-06-08 04:20,70.0,1.8818763
2007-06-08 04:50,60.0,5.1806717
2007-06-08 05:20,60.0,4.4834456
2007-06-08 05:50,60.0,4.339374
2007-06-08 06:20,60.0,6.4668565
2007-06-08 06:50,90.0,6.310369
2007-06-08 07:20,90.0,6.037237
2007-06-08 07:50,80.0,6.1835027
2007-06-08 08:20,90.0,4.5159664
2007-06-08 08:50,90.0,3.4534764
2007-06-08 09:20,130.0,3.4144566
2007-06-08 09:50,160.0,3.7270534
2007-06-08 10:20,130.0,2.60043
2007-06-08 10:50,120.0,3.04579
2007-06-08 11:20,120.0,3.1093392
2007-06-08 11:50,90.0,3.780573
2007-06-08 12:50,280.0,4.2442145
2007-06-08 13:20,290.0,4.777281
2007-06-08 13:50,280.0,4.658201
2007-06-08 14:20,290.0,4.8374815
2007-06-08 14:50,300.0,3.3902905
2007-06-08 15:20,280.0,4.60169
2007-06-08 15:50,290.0,3.8862247
2007-06-08 16:20,300.0,4.3036385
2007-06-08 16:50,290.0,3.3709013
2007-06-08 17:20,300.0,4.150517
2007-06-08 17:50,320.0,3.197538
2007-06-08 18:20,310.0,3.402258
2007-06-08 18:50,310.0,3.6890857
2007-06-08 19:20,300.0,3.356414
2007-06-08 19:50,300.0,3.0042996
2007-06-08 20:20,320.0,2.2686214
2007-06-08 21:20,10.0,2.6257493
2007-06-08 21:50,20.0,1.6518844
2007-06-08 22:20,50.0,2.0008094
2007-06-08 22:50,50.0,1.3837361
2007-06-08 23:50,300.0,2.0312877
2007-06-09 00:20,320.0,1.8552244
2007-06-09 00:50,320.0,2.577483
2007-06-09 01:50,320.0,4.0520988
2007-06-09 02:20,350.0,2.936926
2007-06-09 02:50,350.0,1.8537685
2007-06-09 03:20,330.0,1.5804298
2007-06-09 08:20,350.0,2.4376202
2007-06-09 08:50,310.0,2.378315
2007-06-09 09:20,310.0,4.192726
2007-06-09 09:50,300.0,5.088363
2007-06-09 10:20,320.0,5.7311234
2007-06-09 10:50,320.0,5.8183384
2007-06-09 11:20,320.0,6.281211
2007-06-09 11:50,320.0,5.617564
2007-06-09 12:20,30.0,4.7043467
2007-06-09 12:50,360.0,3.5475721
2007-06-09 13:20,360.0,3.3478584
2007-06-09 13:50,20.0,3.505853
2007-06-09 14:20,10.0,3.4979088
2007-06-09 14:50,320.0,5.7283344
2007-06-09 15:20,320.0,6.0460553
2007-06-09 15:50,330.0,4.024426
2007-06-09 16:20,80.0,4.1946507
2007-06-09 16:50,60.0,3.4023302
2007-06-09 17:20,60.0,4.598035
2007-06-09 17:50,60.0,6.359711
2007-06-09 18:20,50.0,7.276705
2007-06-09 18:50,50.0,8.103302
2007-06-09 19:20,50.0,6.309815
2007-06-09 19:50,40.0,5.321962
2007-06-09 20:20,40.0,4.6200156
2007-06-09 20:50,30.0,3.2267442
2007-06-09 21:20,60.0,3.5666926
2007-06-09 21:50,30.0,2.8820148
2007-06-09 22:20,60.0,7.645517
2007-06-09 22:50,60.0,9.699447
2007-06-09 23:20,70.0,5.790743
2007-06-09 23:50,80.0,5.8179846
2007-06-10 00:20,70.0,7.5493183
2007-06-10 00:50,60.0,8.007252
2007-06-10 01:20,60.0,7.820085
2007-06-10 01:50,70.0,9.294754
2007-06-10 02:20,60.0,6.664188
2007-06-10 02:50,60.0,5.881738
2007-06-10 03:20,60.0,5.9625397
2007-06-10 03:50,60.0,6.648364
2007-06-10 04:20,80.0,4.07439
2007-06-10 04:50,80.0,2.598716
2007-06-10 05:20,70.0,8.345522
2007-06-10 05:50,80.0,8.535077
2007-06-10 06:20,80.0,7.423866
2007-06-10 06:50,80.0,9.579543
2007-06-10 07:20,80.0,6.8436723
2007-06-10 07:50,90.0,5.1950555
2007-06-10 08:20,80.0,8.0469675
2007-06-10 08:50,80.0,7.187475
2007-06-10 09:20,50.0,9.406588
2007-06-10 09:50,70.0,6.849759
2007-06-10 10:20,80.0,5.3827653
2007-06-10 10:50,80.0,6.3760147
2007-06-10 11:20,60.0,5.7868643
2007-06-10 11:50,60.0,7.746939
2007-06-10 12:20,70.0,8.412296
2007-06-10 12:50,60.0,11.555626
2007-06-10 13:20,60.0,9.827941
2007-06-10 13:50,50.0,10.008555
2007-06-10 14:20,60.0,10.224347
2007-06-10 14:50,50.0,9.989909
2007-06-10 15:20,50.0,10.440735
2007-06-10 15:50,50.0,11.198881
2007-06-10 16:20,60.0,10.599199
2007-06-10 16:50,50.0,8.842977
2007-06-10 17:20,50.0,9.257128
2007-06-10 17:50,60.0,10.814871
2007-06-10 18:20,70.0,9.194471
2007-06-10 18:50,50.0,6.9061055
2007-06-10 19:20,50.0,7.201673
2007-06-10 19:50,60.0,7.8953257
2007-06-10 20:20,50.0,4.4680967
2007-06-10 21:20,50.0,2.7374122
2007-06-10 21:50,70.0,3.42022
2007-06-10 22:20,80.0,6.0775948
2007-06-10 22:50,70.0,5.8819594
2007-06-10 23:20,60.0,6.1195073
2007-06-10 23:50,60.0,5.7111154
2007-06-11 00:20,60.0,6.5477657
2007-06-11 00:50,60.0,5.508212
2007-06-11 01:20,50.0,5.4798083
2007-06-11 01:50,60.0,7.3960843
2007-06-11 02:20,50.0,4.7249126
2007-06-11 02:50,50.0,4.941391
2007-06-11 03:20,60.0,5.7262588
2007-06-11 03:50,50.0,6.675447
2007-06-11 04:20,50.0,4.625554
2007-06-11 04:50,60.0,6.9044523
2007-06-11 05:20,70.0,6.6515036
2007-06-11 05:50,60.0,3.8795013
2007-06-11 06:20,80.0,5.2951155
2007-06-11 06:50,50.0,6.1080365
2007-06-11 07:20,60.0,7.443958
2007-06-11 07:50,60.0,7.6177306
2007-06-11 08:20,60.0,5.54513
2007-06-11 08:50,60.0,6.196405
2007-06-11 09:20,60.0,7.401143
2007-06-11 09:50,60.0,6.3614483
2007-06-11 10:20,50.0,6.7203526
2007-06-11 10:50,60.0,5.906705
2007-06-11 11:20,60.0,5.014304
2007-06-11 11:50,60.0,6.089913
2007-06-11 12:20,60.0,5.8061795
2007-06-11 12:50,60.0,5.078097
2007-06-11 13:20,60.0,4.818299
2007-06-11 13:50,60.0,5.7798223
2007-06-11 14:20,60.0,4.193079
2007-06-11 14:50,70.0,4.8485646
2007-06-11 15:20,70.0,4.6181116
2007-06-11 15:50,60.0,4.6705956
2007-06-11 16:20,60.0,3.1517518
2007-06-11 16:50,50.0,3.7810268
2007-06-11 17:20,30.0,4.468988
2007-06-11 17:50,50.0,2.6524737
2007-06-11 18:20,90.0,4.565123
2007-06-11 18:50,70.0,5.0112324
2007-06-11 19:20,60.0,5.661065
2007-06-11 20:50,20.0,3.7194283
2007-06-11 21:20,50.0,8.386176
2007-06-11 21:50,40.0,6.6415033
2007-06-11 22:20,60.0,7.7728515
2007-06-11 22:50,60.0,9.383771
2007-06-11 23:20,50.0,8.2031355
2007-06-11 23:50,60.0,8.446004
2007-06-12 00:20,60.0,8.6251335
2007-06-12 00:50,50.0,7.7894106
2007-06-12 01:20,50.0,6.4871774
2007-06-12 01:50,60.0,8.311879
2007-06-12 02:20,60.0,10.824042
2007-06-12 02:50,40.0,8.749889
2007-06-12 03:20,60.0,8.426424
2007-06-12 03:50,70.0,7.845773
2007-06-12 04:20,60.0,8.789306
2007-06-12 04:50,70.0,7.292298
2007-06-12 05:20,60.0,9.524859
2007-06-12 05:50,60.0,8.6906185
2007-06-12 06:20,60.0,9.314391
2007-06-12 06:50,50.0,6.542721
2007-06-12 07:20,60.0,8.880561
2007-06-12 07:50,60.0,9.293006
2007-06-12 08:20,60.0,10.466162
2007-06-12 08:50,50.0,10.875217
2007-06-12 09:20,60.0,11.15781
2007-06-12 09:50,60.0,11.534874
2007-06-12 10:20,70.0,12.15012
2007-06-12 10:50,70.0,9.722482
2007-06-12 11:20,70.0,9.98413
2007-06-12 11:50,50.0,10.381955
2007-06-12 12:20,50.0,10.169456
2007-06-12 12:50,60.0,12.31137
2007-06-12 13:20,60.0,11.335829
2007-06-12 13:50,60.0,10.724045
2007-06-12 14:20,60.0,10.822216
2007-06-12 14:50,60.0,11.132285
2007-06-12 15:20,60.0,11.750382
2007-06-12 15:50,60.0,13.414168
2007-06-12 16:20,60.0,12.185669
2007-06-12 16:50,50.0,13.053147
2007-06-12 17:20,50.0,12.9627285
2007-06-12 17:50,50.0,14.74315
2007-06-12 18:50,50.0,15.445337
2007-06-12 19:20,50.0,14.68741
2007-06-12 19:50,40.0,14.286586
2007-06-12 20:20,40.0,14.235171
2007-06-12 20:50,40.0,12.650729
2007-06-12 21:20,40.0,12.990228
2007-06-12 21:50,40.0,12.099876
2007-06-12 22:20,40.0,12.410656
2007-06-12 22:50,40.0,14.010558
2007-06-12 23:20,40.0,12.6539545
2007-06-12 23:50,40.0,11.66476
2007-06-13 00:20,40.0,11.639126
2007-06-13 00:50,50.0,11.805179
2007-06-13 01:20,40.0,10.814502
2007-06-13 01:50,40.0,12.203671
2007-06-13 02:20,40.0,11.536981
2007-06-13 02:50,40.0,12.235997
2007-06-13 03:20,40.0,11.095097
2007-06-13 03:50,40.0,11.45937
2007-06-13 04:20,40.0,10.462084
2007-06-13 04:50,50.0,12.2249365
2007-06-13 05:20,50.0,12.177622
2007-06-13 05:50,50.0,13.705999
2007-06-13 06:20,40.0,11.781485
2007-06-13 06:50,50.0,12.474208
2007-06-13 07:20,40.0,13.078271
2007-06-13 07:50,40.0,12.756812
2007-06-13 08:20,40.0,13.197594
2007-06-13 08:50,40.0,12.692493
2007-06-13 09:20,50.0,13.013066
2007-06-13 09:50,50.0,13.071054
2007-06-13 10:20,50.0,12.457226
2007-06-13 10:50,40.0,11.892264
2007-06-13 11:20,50.0,12.186122
2007-06-13 11:50,50.0,12.212131
2007-06-13 12:20,50.0,10.657315
2007-06-13 12:50,60.0,10.588477
2007-06-13 13:20,60.0,9.513872
2007-06-13 13:50,60.0,8.790135
2007-06-13 14:20,60.0,8.442684
2007-06-13 14:50,60.0,8.944227
2007-06-13 15:20,70.0,9.521592
2007-06-13 15:50,60.0,9.924137
2007-06-13 16:20,60.0,10.709836
2007-06-13 16:50,70.0,11.362666
2007-06-13 17:20,70.0,11.583574
2007-06-13 17:50,60.0,11.755117
2007-06-13 18:20,60.0,12.201836
2007-06-13 18:50,60.0,11.585382
2007-06-13 19:20,60.0,11.936952
2007-06-13 19:50,60.0,12.683229
2007-06-13 20:20,60.0,12.767784
2007-06-13 20:50,60.0,12.116869
2007-06-13 21:20,50.0,10.506964
2007-06-13 21:50,50.0,9.955114
2007-06-13 22:20,40.0,9.324571
2007-06-13 22:50,50.0,11.112278
2007-06-13 23:20,50.0,10.025646
2007-06-13 23:50,50.0,11.162458
2007-06-14 00:20,50.0,11.929873
2007-06-14 00:50,50.0,10.437204
2007-06-14 01:20,60.0,10.992863
2007-06-14 01:50,60.0,8.801802
2007-06-14 02:20,60.0,8.967391
2007-06-14 02:50,60.0,8.993974
2007-06-14 03:20,60.0,9.75554
2007-06-14 03:50,70.0,9.233304
2007-06-14 04:20,70.0,9.33361
2007-06-14 04:50,70.0,7.8402376
2007-06-14 05:20,70.0,8.304605
2007-06-14 05:50,90.0,7.2096252
2007-06-14 06:20,80.0,7.259731
2007-06-14 06:50,70.0,8.404739
2007-06-14 07:20,80.0,7.2089643
2007-06-14 07:50,80.0,8.709933
2007-06-14 08:20,80.0,8.636723
2007-06-14 08:50,70.0,9.747412
2007-06-14 09:20,60.0,10.607304
2007-06-14 09:50,60.0,12.223082
2007-06-14 10:20,60.0,11.344481
2007-06-14 10:50,70.0,12.017686
2007-06-14 11:20,60.0,12.014174
2007-06-14 11:50,70.0,11.476311
2007-06-14 12:20,60.0,11.897783
2007-06-14 12:50,60.0,11.942557
2007-06-14 13:20,70.0,12.676382
2007-06-14 13:50,60.0,13.111978
2007-06-14 14:20,60.0,12.752335
2007-06-14 14:50,60.0,13.53312
2007-06-14 15:20,60.0,13.230214
2007-06-14 15:50,60.0,12.736095
2007-06-14 16:20,60.0,13.004505
2007-06-14 16:50,60.0,12.192666
2007-06-14 17:20,60.0,11.11257
2007-06-14 17:50,60.0,11.080583
2007-06-14 18:20,60.0,10.656118
2007-06-14 18:50,60.0,10.91783
2007-06-14 19:20,60.0,9.068235
2007-06-14 19:50,50.0,7.890023
2007-06-14 20:20,50.0,7.2994714
2007-06-14 20:50,50.0,6.68247
2007-06-14 21:20,60.0,7.638529
2007-06-14 21:50,90.0,6.284652
2007-06-14 22:20,110.0,2.2413158
2007-06-14 22:50,90.0,2.539813
2007-06-14 23:20,80.0,4.5123925
2007-06-14 23:50,70.0,3.966548
2007-06-15 00:20,130.0,1.6324624
2007-06-15 00:50,120.0,1.7220027
2007-06-15 01:20,60.0,4.1246333
2007-06-15 01:50,60.0,2.1225193
2007-06-15 02:20,70.0,2.3468053
2007-06-15 02:50,80.0,1.6109264
2007-06-15 03:20,60.0,3.9864843
2007-06-15 03:50,60.0,4.5702415
2007-06-15 04:20,70.0,5.0021486
2007-06-15 04:50,70.0,5.0447927
2007-06-15 05:20,80.0,5.398229
2007-06-15 05:50,60.0,6.4071097
2007-06-15 06:20,60.0,7.9033403
2007-06-15 06:50,50.0,7.007803
2007-06-15 07:20,60.0,5.693364
2007-06-15 07:50,60.0,7.481818
2007-06-15 08:20,70.0,6.7463737
2007-06-15 08:50,80.0,7.477822
2007-06-15 09:20,80.0,8.58795
2007-06-15 09:50,80.0,8.392498
2007-06-15 10:20,70.0,6.447259
2007-06-15 10:50,80.0,8.231068
2007-06-15 11:20,80.0,8.752858
2007-06-15 11:50,80.0,8.312867
2007-06-15 12:20,60.0,9.814541
2007-06-15 12:50,70.0,10.851158
2007-06-15 13:20,60.0,10.311799
2007-06-15 13:50,60.0,12.221237
2007-06-15 14:20,60.0,11.166772
2007-06-15 14:50,60.0,10.785012
2007-06-15 15:20,50.0,12.041823
2007-06-15 15:50,60.0,12.621576
2007-06-15 16:20,60.0,13.013856
2007-06-15 16:50,60.0,11.934873
2007-06-15 17:20,60.0,12.604425
2007-06-15 17:50,60.0,11.868284
2007-06-15 18:20,60.0,11.963519
2007-06-15 18:50,60.0,12.565787
2007-06-15 19:20,60.0,11.948994
2007-06-15 19:50,60.0,12.634615
2007-06-15 20:20,60.0,11.529613
2007-06-15 20:50,60.0,10.890748
2007-06-15 21:20,70.0,9.511985
2007-06-15 21:50,80.0,8.0629835
2007-06-15 22:20,90.0,6.520073
2007-06-15 22:50,90.0,7.910278
2007-06-15 23:20,90.0,6.8421445
2007-06-15 23:50,70.0,5.728559
2007-06-16 00:20,70.0,6.307251
2007-06-16 00:50,80.0,5.6510077
2007-06-16 01:20,80.0,6.1926875
2007-06-16 01:50,80.0,6.6868997
2007-06-16 02:20,80.0,6.690591
2007-06-16 02:50,70.0,8.236729
2007-06-16 03:20,80.0,7.8999014
2007-06-16 03:50,70.0,8.573279
2007-06-16 04:20,70.0,8.74183
2007-06-16 04:50,70.0,9.841469
2007-06-16 05:20,70.0,8.994052
2007-06-16 05:50,70.0,10.121928
2007-06-16 06:20,70.0,13.141011
2007-06-16 06:50,70.0,13.429756
2007-06-16 07:20,70.0,12.65184
2007-06-16 07:50,70.0,12.9264145
2007-06-16 08:50,70.0,13.128522
2007-06-16 09:20,70.0,13.604077
2007-06-16 09:50,70.0,13.125995
2007-06-16 10:20,60.0,13.485533
2007-06-16 10:50,60.0,12.509011
2007-06-16 11:20,60.0,13.418034
2007-06-16 11:50,70.0,13.624312
2007-06-16 12:20,60.0,13.155888
2007-06-16 12:50,60.0,13.477764
2007-06-16 13:20,60.0,12.536406
2007-06-16 13:50,60.0,13.75167
2007-06-16 14:20,70.0,13.636815
2007-06-16 14:50,60.0,12.227078
2007-06-16 15:20,60.0,12.53393
2007-06-16 15:50,60.0,11.861501
2007-06-16 16:20,60.0,12.7115755
2007-06-16 16:50,60.0,12.645672
2007-06-16 17:20,60.0,13.122691
2007-06-16 17:50,60.0,12.813958
2007-06-16 18:20,60.0,11.8731785
2007-06-16 18:50,50.0,11.635689
2007-06-16 19:20,50.0,11.963903
2007-06-16 19:50,50.0,11.166645
2007-06-16 20:20,50.0,9.047425
2007-06-16 20:50,50.0,7.629138
2007-06-16 21:20,40.0,7.181871
2007-06-16 21:50,60.0,10.321799
2007-06-16 22:20,60.0,8.7343855
2007-06-16 22:50,60.0,7.046178
2007-06-16 23:20,60.0,6.666508
2007-06-16 23:50,60.0,7.671863
2007-06-17 00:20,60.0,7.6797023
2007-06-17 00:50,60.0,8.517499
2007-06-17 01:20,60.0,7.110609
2007-06-17 01:50,50.0,5.7472043
2007-06-17 02:20,60.0,6.255626
2007-06-17 02:50,60.0,6.481258
2007-06-17 03:20,60.0,5.5874786
2007-06-17 03:50,40.0,5.335288
2007-06-17 04:20,50.0,5.490262
2007-06-17 04:50,50.0,6.1015086
2007-06-17 05:20,50.0,6.935572
2007-06-17 05:50,50.0,6.92618
2007-06-17 06:20,50.0,6.0662317
2007-06-17 06:50,60.0,6.188213
2007-06-17 07:20,70.0,5.721349
2007-06-17 07:50,70.0,5.4714627
2007-06-17 08:20,70.0,4.2898116
2007-06-17 08:50,40.0,4.41638
2007-06-17 09:20,60.0,5.675402
2007-06-17 09:50,60.0,4.4682164
2007-06-17 10:20,70.0,6.2267556
2007-06-17 10:50,70.0,6.636245
2007-06-17 11:20,70.0,8.208568
2007-06-17 11:50,80.0,7.9589615
2007-06-17 12:20,80.0,8.126275
2007-06-17 12:50,70.0,8.2960825
2007-06-17 13:20,70.0,7.844199
2007-06-17 13:50,70.0,7.4765134
2007-06-17 14:20,70.0,8.074705
2007-06-17 14:50,80.0,7.858165
2007-06-17 15:20,70.0,7.605036
2007-06-17 15:50,70.0,7.5866575
2007-06-17 16:20,70.0,7.5072374
2007-06-17 16:50,70.0,9.465368
2007-06-17 17:20,70.0,8.515353
2007-06-17 17:50,70.0,8.351011
2007-06-17 18:20,60.0,7.8321147
2007-06-17 18:50,60.0,7.764309
2007-06-17 19:20,60.0,8.12352
2007-06-17 19:50,60.0,7.8877845
2007-06-17 20:20,60.0,7.7332444
2007-06-17 20:50,60.0,7.388842
2007-06-17 21:20,60.0,8.085197
2007-06-17 21:50,70.0,7.2834954
2007-06-17 22:20,60.0,7.646586
2007-06-17 22:50,70.0,7.2107806
2007-06-17 23:20,60.0,6.5882263
2007-06-17 23:50,60.0,7.224577
2007-06-18 00:20,60.0,6.3106527
2007-06-18 00:50,50.0,6.664085
2007-06-18 01:20,60.0,6.3756714
2007-06-18 01:50,50.0,4.827047
2007-06-18 02:20,60.0,4.6444407
2007-06-18 02:50,40.0,1.7964315
